Date,btc_price,vix_level,Returns,RealizedVol_21d,VIX_decimal,VIX_change,VIX_lag1
2021-09-27,43150.15,18.76,-0.03541623492441204,0.6908238847973448,0.18760000000000002,1.0100000000000016,0.1775
2021-09-28,42690.97,23.25,-0.010698471308383972,0.6833199302028686,0.2325,4.489999999999998,0.18760000000000002
2021-09-29,41771.58,22.56,-0.021771218475928222,0.6686156291901661,0.2256,-0.6900000000000013,0.2325
2021-09-30,41133.25,23.14,-0.015399407115539887,0.6689226557591551,0.2314,0.5800000000000018,0.2256
2021-10-01,43431.36,21.15,0.05436496394661816,0.6947680746446022,0.2115,-1.990000000000002,0.2314
2021-10-04,48939.75,22.96,0.1194081888897891,0.8106262351956437,0.2296,1.8100000000000023,0.2115
2021-10-05,48993.95,21.3,0.0011068713942936625,0.8052868435393143,0.213,-1.6600000000000001,0.2296
2021-10-06,51407.0,21.0,0.048077528859073126,0.8062768675487739,0.21,-0.3000000000000007,0.213
2021-10-07,54925.69,19.54,0.06620683081813716,0.7446942784031506,0.1954,-1.4600000000000009,0.21
2021-10-08,54173.86,18.77,-0.013782676492565926,0.7436140105784784,0.1877,-0.7699999999999996,0.1954
2021-10-11,55339.0,20.0,0.021279399798935117,0.7449840631470694,0.2,1.2300000000000004,0.1877
2021-10-12,57334.49,19.85,0.03542445827696916,0.7482606824927258,0.1985,-0.14999999999999858,0.2
2021-10-13,55358.16,18.64,-0.03507828859761375,0.7593736745279439,0.1864,-1.2100000000000009,0.1985
2021-10-14,56969.58,16.86,0.028693367401084302,0.7567081833341784,0.1686,-1.7800000000000011,0.1864
2021-10-15,57429.72,16.3,0.008044498199792471,0.75498821777061,0.163,-0.5599999999999987,0.1686
2021-10-18,61011.41,16.31,0.06049895649841197,0.7696340804302227,0.1631,0.00999999999999801,0.163
2021-10-19,61369.25,15.7,0.005847999509343893,0.7699473030446,0.157,-0.6099999999999994,0.1631
2021-10-20,64130.46,15.49,0.04401055069356552,0.6798919557975549,0.1549,-0.20999999999999908,0.157
2021-10-21,65992.78,15.01,0.028625896038047216,0.6145049214895315,0.1501,-0.4800000000000004,0.1549
2021-10-22,62668.5,15.43,-0.0516864130500192,0.6502652603292406,0.1543,0.41999999999999993,0.1501
2021-10-25,60308.1,15.24,-0.03839250598295685,0.676620497816331,0.1524,-0.1899999999999995,0.1543
2021-10-26,62526.01,15.98,0.036116207101697384,0.6554990039131111,0.1598,0.7400000000000002,0.1524
2021-10-27,62088.98,16.98,-0.0070141126960816536,0.6536120483024105,0.1698,1.0,0.1598
2021-10-28,58908.09,16.53,-0.05259008480689964,0.6851041068642458,0.1653,-0.4499999999999993,0.1698
2021-10-29,61401.75,16.26,0.041459903706778434,0.6801786530391695,0.16260000000000002,-0.2699999999999996,0.1653
